hex_id,geometry,geom_time_min_15
8a1f99cdd40ffff,"POLYGON ((514747.01507177117 5034737.22520732, 514801.7693610492 5034688.050072089, 514782.5962125127 5034614.247602167, 514708.66853396624 5034589.62075759, 514653.9145713628 5034638.796368914, 514673.08796063333 5034712.598348725, 514747.01507177117 5034737.22520732))","POLYGON ((514852.59104229 5034476.435110099, 514738.6862082846 5034483.21046639, 514644.59923377 5034594.120809258, 514607.979153436 5034672.514491823, 514661.07305473636 5034760.726977107, 514740.4359594256 5034823.726924461, 514799.82670147216 5034835.898346716, 514983.83692421764 5034587.266002895, 514862.92306499695 5034481.025625814, 514852.59104229 5034476.435110099))"
8a1f99cdd407fff,"POLYGON ((514653.9145713628 5034638.796368914, 514579.9875067587 5034614.169633223, 514525.23439883 5034663.34486333, 514544.40802883403 5034737.146353036, 514618.33452603314 5034761.773102737, 514673.08796063333 5034712.598348725, 514653.9145713628 5034638.796368914))","POLYGON ((514748.52386866 5034535.249159345, 514670.57425292674 5034545.120966647, 514628.9401166529 5034577.5308816545, 514562.71478047734 5034635.8585101655, 514559.9891319312 5034641.451482582, 514551.03001949633 5034668.549507265, 514551.40097174863 5034683.90397235, 514551.96419291233 5034700.625376324, 514558.1401578691 5034737.668316737, 514563.8875574271 5034743.725313398, 514568.4172535294 5034745.624463478, 514661.07305473636 5034760.726977107, 514738.0216798693 5034743.198127428, 514794.61784421944 5034591.283746602, 514748.52386866 5034535.249159345))"
8a1f99cdd437fff,"POLYGON ((514489.6554489235 5034786.320725835, 514544.40802883403 5034737.146353036, 514525.23439883 5034663.34486333, 514451.3079481892 5034638.718236529, 514440.5305682042 5034648.397667026, 514440.24948943494 5034769.862193556, 514489.6554489235 5034786.320725835))","POLYGON ((514621.9431829094 5034570.882105698, 514362.66841611476 5034715.910059137, 514350.52141985844 5034725.603292436, 514343.92183275905 5034750.307305535, 514348.0026012982 5034876.933887904, 514510.2050545239 5034899.581340752, 514511.42432881787 5034899.673034314, 514692.4536493815 5034783.452961636, 514721.53237849893 5034717.518278383, 514625.84211547655 5034571.768845804, 514621.9431829094 5034570.882105698))"
8a1f99cdd42ffff,"POLYGON ((514618.33452603314 5034761.773102737, 514637.5078759027 5034835.574239236, 514711.4344196134 5034860.201111825, 514766.18818088336 5034811.02683393, 514747.01507177117 5034737.22520732, 514673.08796063333 5034712.598348725, 514618.33452603314 5034761.773102737))","POLYGON ((514794.97528147657 5034615.448188196, 514680.7759880832 5034655.675199755, 514477.7434906344 5034735.282837066, 514501.7688322988 5035015.358319075, 514734.39772555634 5034911.790505394, 514815.40733579523 5034868.730916902, 514826.3284483286 5034861.935318531, 514836.325709823 5034822.641668565, 514835.762954022 5034693.478918603, 514799.11049372604 5034615.569023047, 514794.97528147657 5034615.448188196))"
8a1f99cdd427fff,"POLYGON ((514618.33452603314 5034761.773102737, 514544.40802883403 5034737.146353036, 514489.6554489235 5034786.320725835, 514508.8290395469 5034860.121372225, 514582.7549693256 5034884.748135916, 514637.5078759027 5034835.574239236, 514618.33452603314 5034761.773102737))","POLYGON ((514548.41266303335 5034664.521735179, 514362.50973175484 5034716.931788788, 514353.5458625948 5034725.999040108, 514346.09320770856 5034751.123270931, 514348.0026012982 5034876.933887904, 514439.9240163034 5035034.080156213, 514476.422847816 5035047.206943653, 514485.966781426 5035047.495574472, 514529.6771869306 5035018.133566256, 514627.47919645644 5034929.705048057, 514740.4359594256 5034823.726924461, 514764.90788171656 5034798.854206262, 514733.64524970984 5034735.966556789, 514722.98917494953 5034716.344063233, 514722.5837891998 5034715.865396158, 514548.41266303335 5034664.521735179))"
8a1f99cdd557fff,"POLYGON ((514601.92827980185 5034958.548429062, 514675.85425607365 5034983.175315628, 514730.60748930956 5034934.00189508, 514711.4344196134 5034860.201111825, 514637.5078759027 5034835.574239236, 514582.7549693256 5034884.748135916, 514601.92827980185 5034958.548429062))","POLYGON ((514692.4536493815 5034783.452961636, 514659.2621982359 5034803.095160036, 514528.5256087809 5034887.358563904, 514572.0698995428 5035021.186928678, 514719.5921119493 5035025.163690827, 514842.009055582 5034898.68991935, 514839.70986685314 5034889.152360278, 514813.30150434864 5034836.8410964245, 514764.90788171656 5034798.854206262, 514692.4536493815 5034783.452961636))"
8a1f99cdd50ffff,"POLYGON ((514547.1759012756 5035007.721468397, 514601.92827980185 5034958.548429062, 514582.7549693256 5034884.748135916, 514508.8290395469 5034860.121372225, 514454.07698767964 5034909.294887696, 514473.2505389319 5034983.094690731, 514547.1759012756 5035007.721468397))","POLYGON ((514714.5695420695 5034723.123478393, 514569.4405577119 5034739.216538237, 514561.0038487031 5034743.329790505, 514554.4570433503 5034751.646898741, 514409.3713322832 5035045.897395579, 514482.3894928568 5035131.010106062, 514706.24331283587 5035084.102763057, 514714.5695420695 5034723.123478393))"
8a1f99cdd547fff,"POLYGON ((514823.7068689702 5035032.429320524, 514804.5340794891 5034958.628890547, 514730.60748930956 5034934.00189508, 514675.85425607365 5034983.175315628, 514695.02728635975 5035056.9752554875, 514699.9168404846 5035058.604082006, 514794.3146559479 5035058.825652776, 514823.7068689702 5035032.429320524))","POLYGON ((514930.0697785109 5034836.306466874, 514816.30124999245 5034850.990824553, 514634.6846650042 5034940.620448548, 514527.60902910715 5035023.439223403, 514491.38360428205 5035061.21744418, 514496.9035121765 5035070.906733179, 514595.0008658443 5035147.546425737, 514634.1760119032 5035155.636546199, 514889.65589877934 5035125.918436298, 514940.3977359086 5035111.896235525, 514942.41674559534 5035110.95671168, 514959.35373774695 5035095.53229869, 514976.7251681344 5035078.253645207, 514986.45703005814 5034865.359274443, 514930.0697785109 5034836.306466874))"
8a1f99cdd577fff,"POLYGON ((514695.02728635975 5035056.9752554875, 514675.85425607365 5034983.175315628, 514601.92827980185 5034958.548429062, 514547.1759012756 5035007.721468397, 514560.3109179501 5035058.278998522, 514693.23101120535 5035058.588442796, 514695.02728635975 5035056.9752554875))","POLYGON ((514526.40747481317 5034883.8318903, 514522.07338426646 5034885.277242661, 514521.6240810315 5034886.887111274, 514519.6130850068 5034894.503720668, 514506.88687053235 5034958.732855349, 514498.83197069576 5035000.786716609, 514490.017625611 5035050.182354942, 514488.556779793 5035059.944418074, 514487.19141438 5035075.761492117, 514712.58220328024 5035097.749217051, 514792.4587621624 5035099.9143058, 514859.3276168033 5035029.458787956, 514853.2685506322 5034897.550007674, 514526.40747481317 5034883.8318903))"
8a1f99cdd717fff,"POLYGON ((515187.8223736461 5034614.403608195, 515133.06552043004 5034663.579887101, 515152.23790724884 5034737.382984069, 515226.1669065093 5034762.01029225, 515280.9240863998 5034712.8344894545, 515261.7519403541 5034639.0309023615, 515187.8223736461 5034614.403608195))","POLYGON ((515068.841439911 5034484.693421273, 514912.1896779671 5034590.072964007, 515059.5007813857 5034846.114152996, 515250.18478897575 5034840.974784516, 515272.02056033927 5034840.127934577, 515278.70179644896 5034831.534152989, 515364.8064379964 5034711.292658118, 515263.68525682535 5034560.998517375, 515068.841439911 5034484.693421273))"
8a1f99cdd707fff,"POLYGON ((515245.33901304856 5034835.813035992, 515319.26805868326 5034860.440467065, 515374.02556524536 5034811.265140408, 515354.85369950347 5034737.461906535, 515280.9240863998 5034712.8344894545, 515226.1669065093 5034762.01029225, 515245.33901304856 5034835.813035992))","POLYGON ((515278.4571686431 5034790.683158791, 515269.1676818708 5034807.780638143, 515272.61300180457 5034808.65556898, 515278.4571686431 5034790.683158791))"
8a1f99cdd737fff,"POLYGON ((515190.58236112236 5034884.987981419, 515245.33901304856 5034835.813035992, 515226.1669065093 5034762.01029225, 515152.23790724884 5034737.382984069, 515097.4815819912 5034786.558405633, 515116.6539293244 5034860.360659245, 515190.58236112236 5034884.987981419))","POLYGON ((515255.2708175339 5034607.172235528, 515119.1867629632 5034608.543112242, 514954.490711804 5034721.479078039, 514953.74627867504 5034725.510129096, 514952.8035849673 5034822.706698712, 514970.68737880536 5034840.047097235, 514986.7618751881 5034855.539020348, 514992.88467083493 5034861.308455978, 515182.8229088426 5034960.763183149, 515267.8699540374 5034978.300426138, 515462.3840166402 5034822.462471452, 515444.817906182 5034781.35777909, 515440.38565437845 5034774.9143639775, 515255.2708175339 5034607.172235528))"
8a1f99cdd72ffff,"POLYGON ((515374.02556524536 5034811.265140408, 515319.26805868326 5034860.440467065, 515338.439884905 5034934.24285755, 515412.36897686566 5034958.870411508, 515421.5475935096 5034950.627538421, 515421.8485895696 5034827.195884135, 515374.02556524536 5034811.265140408))","POLYGON ((515440.38565437845 5034774.9143639775, 515273.20611392235 5034821.93311276, 515141.2131278257 5034866.319117442, 515140.25158361724 5034876.060014915, 515120.9715838659 5035143.502097734, 515122.80639156664 5035147.650437133, 515187.6708861287 5035150.995395433, 515288.65564733674 5035148.573999079, 515431.45605521224 5035103.617706574, 515477.91995249485 5034865.706389545, 515474.59600743884 5034828.269585422, 515444.817906182 5034781.35777909, 515440.38565437845 5034774.9143639775))"
8a1f99cdd727fff,"POLYGON ((515319.26805868326 5034860.440467065, 515245.33901304856 5034835.813035992, 515190.58236112236 5034884.987981419, 515209.7544281639 5034958.789881769, 515283.6829063126 5034983.41732682, 515338.439884905 5034934.24285755, 515319.26805868326 5034860.440467065))","POLYGON ((515143.4716701242 5034684.947482948, 515041.54974260123 5034772.069396548, 515120.9715838659 5035143.502097734, 515122.94741613086 5035147.517460033, 515187.6708861287 5035150.995395433, 515260.9639442096 5035124.554128032, 515347.3574772478 5035037.886613744, 515462.3840166402 5034822.462471452, 515444.817906182 5034781.35777909, 515440.38565437845 5034774.9143639775, 515414.8434539301 5034756.942798185, 515309.3663314958 5034685.082853146, 515143.4716701242 5034684.947482948))"
8a1f99cdd09ffff,"POLYGON ((515081.0704399051 5034983.336633668, 515154.9983042237 5035007.963969814, 515209.7544281639 5034958.789881769, 515190.58236112236 5034884.987981419, 515116.6539293244 5034860.360659245, 515061.898132047 5034909.535223446, 515081.0704399051 5034983.336633668))","POLYGON ((515094.10904448625 5034829.377099862, 515080.36501147895 5034829.877363626, 515075.16813683114 5034832.453454555, 515063.46239324287 5034846.845780434, 514980.8121310362 5035068.975670672, 514986.4604043942 5035080.243278467, 515044.59703023615 5035154.650650151, 515054.13141759415 5035155.5844854675, 515187.6708861287 5035150.995395433, 515310.29232447234 5035007.655530898, 515417.1219304987 5034866.978956335, 515377.7944762281 5034834.54221347, 515094.10904448625 5034829.377099862))"
8a1f99cdd0d7fff,"POLYGON ((515412.36897686566 5034958.870411508, 515338.439884905 5034934.24285755, 515283.6829063126 5034983.41732682, 515302.8546930215 5035057.218873874, 515311.39706805674 5035060.064512996, 515321.2865864374 5035060.088621708, 515331.0890308411 5035059.630425382, 515340.79936819954 5035058.213665506, 515350.3240900416 5035055.851985174, 515359.5714753344 5035052.568126863, 515368.4524737362 5035048.393713426, 515376.881563133 5035043.368943571, 515384.77757319715 5035037.542204754, 515392.0644670419 5035030.969607227, 515398.67207343824 5035023.714443695, 515404.536762551 5035015.846579832, 515409.60205867863 5035007.441781483, 515413.8191841037 5034998.580985057, 515417.1475288102 5034989.349518126, 515418.6965497627 5034983.228588187, 515412.36897686566 5034958.870411508))","POLYGON ((515444.817906182 5034781.35777909, 515145.690425889 5034850.931852474, 515130.599788179 5034871.770636505, 515110.23082883283 5035156.630156623, 515131.9361847529 5035157.537845803, 515288.65564733674 5035148.573999079, 515425.9256309422 5035108.359083329, 515431.45605521224 5035103.617706574, 515467.3174019415 5034841.250025209, 515466.0105412897 5034829.103894295, 515444.817906182 5034781.35777909))"
8a1f99cdd08ffff,"POLYGON ((515302.8546930215 5035057.218873874, 515283.6829063126 5034983.41732682, 515209.7544281639 5034958.789881769, 515154.9983042237 5035007.963969814, 515168.4429451662 5035059.717757675, 515299.71762419224 5035060.036060845, 515302.8546930215 5035057.218873874))","POLYGON ((515377.7944762281 5034834.54221347, 515148.9762024712 5034856.372421218, 515131.8728701667 5034872.240310152, 515053.9519683042 5035148.918227707, 515100.99869157723 5035156.785714531, 515131.9361847529 5035157.537845803, 515288.65564733674 5035148.573999079, 515425.9256309422 5035108.359083329, 515431.45605521224 5035103.617706574, 515423.2784990142 5034874.748644279, 515422.47979856847 5034859.370843678, 515420.02950431133 5034854.421008393, 515412.9337606094 5034840.716434658, 515377.7944762281 5034834.54221347))"
8a1f99cdd087fff,"POLYGON ((515154.9983042237 5035007.963969814, 515081.0704399051 5034983.336633668, 515026.3151706326 5035032.51034049, 515033.2989167559 5035059.392937852, 515168.4429451662 5035059.717757675, 515154.9983042237 5035007.963969814))","POLYGON ((515086.4638667695 5034832.569444026, 515081.76393246616 5034833.291401559, 515077.9620777017 5034834.393247743, 515063.46239324287 5034846.845780434, 514960.331149292 5035036.319868233, 514984.2831049261 5035081.993419578, 515044.59703023615 5035154.650650151, 515054.13141759415 5035155.5844854675, 515152.0246868057 5035115.791520191, 515306.5999187322 5035008.779724866, 515309.75852511876 5035005.365629357, 515375.7445969467 5034915.11592904, 515379.2373217903 5034848.688406031, 515377.7194578512 5034839.6413868135, 515086.4638667695 5034832.569444026))"
